ID_IAREA,NAME,LATITUDE,LONGITUDE,COUNTRY,id_reg_nat,date,temperature_2m_mean,precipitation_sum,wind_speed_10m_max,wind_direction_10m_dominant,et0_fao_evapotranspiration,id_area,day,month,year,month_n
2,ALGIERS,36.737232,3.086472,ALGERIA,1829,2022-11-20,13.3,1.1,23.9,254,2.23,2,20,11,2022,Nov
2,ALGIERS,36.737232,3.086472,ALGERIA,1830,2022-11-21,17.2,0.2,29.5,238,3.96,2,21,11,2022,Nov
2,ALGIERS,36.737232,3.086472,ALGERIA,1831,2022-11-22,16.4,2.6,41.0,269,3.4,2,22,11,2022,Nov
2,ALGIERS,36.737232,3.086472,ALGERIA,1832,2022-11-23,18.1,0.0,28.9,250,3.17,2,23,11,2022,Nov
2,ALGIERS,36.737232,3.086472,ALGERIA,1833,2022-11-24,17.7,0.0,16.1,264,2.11,2,24,11,2022,Nov
2,ALGIERS,36.737232,3.086472,ALGERIA,1834,2022-11-25,15.8,1.7,22.9,277,1.67,2,25,11,2022,Nov
2,ALGIERS,36.737232,3.086472,ALGERIA,1835,2022-11-26,14.4,0.1,17.9,313,1.82,2,26,11,2022,Nov
2,ALGIERS,36.737232,3.086472,ALGERIA,1836,2022-11-27,12.1,0.0,10.2,165,1.75,2,27,11,2022,Nov
2,ALGIERS,36.737232,3.086472,ALGERIA,1837,2022-11-28,12.1,1.4,33.0,278,2.39,2,28,11,2022,Nov
2,ALGIERS,36.737232,3.086472,ALGERIA,1838,2022-11-29,14.0,1.1,20.1,298,1.99,2,29,11,2022,Nov
2,ALGIERS,36.737232,3.086472,ALGERIA,1839,2022-11-30,12.4,2.7,8.1,185,1.38,2,30,11,2022,Nov
2,ALGIERS,36.737232,3.086472,ALGERIA,1840,2022-12-01,12.8,0.0,7.4,94,1.42,2,1,12,2022,Dec
2,ALGIERS,36.737232,3.086472,ALGERIA,1841,2022-12-02,13.3,0.0,13.4,27,1.49,2,2,12,2022,Dec
2,ALGIERS,36.737232,3.086472,ALGERIA,1842,2022-12-03,11.9,0.2,15.1,242,1.45,2,3,12,2022,Dec
2,ALGIERS,36.737232,3.086472,ALGERIA,1843,2022-12-04,14.0,0.0,11.1,196,1.98,2,4,12,2022,Dec
2,ALGIERS,36.737232,3.086472,ALGERIA,1844,2022-12-05,17.5,0.0,21.5,177,3.41,2,5,12,2022,Dec
2,ALGIERS,36.737232,3.086472,ALGERIA,1845,2022-12-06,15.9,4.2,19.5,246,1.72,2,6,12,2022,Dec
2,ALGIERS,36.737232,3.086472,ALGERIA,1846,2022-12-07,14.6,0.9,18.1,263,1.4,2,7,12,2022,Dec
2,ALGIERS,36.737232,3.086472,ALGERIA,1847,2022-12-08,15.5,0.0,11.5,220,1.82,2,8,12,2022,Dec
2,ALGIERS,36.737232,3.086472,ALGERIA,1848,2022-12-09,18.6,0.4,20.9,223,2.34,2,9,12,2022,Dec
2,ALGIERS,36.737232,3.086472,ALGERIA,1849,2022-12-10,15.7,2.6,33.6,259,1.92,2,10,12,2022,Dec
2,ALGIERS,36.737232,3.086472,ALGERIA,1850,2022-12-11,15.7,3.9,19.5,240,1.26,2,11,12,2022,Dec
2,ALGIERS,36.737232,3.086472,ALGERIA,1851,2022-12-12,18.1,1.3,22.6,259,2.25,2,12,12,2022,Dec
2,ALGIERS,36.737232,3.086472,ALGERIA,1852,2022-12-13,21.5,0.0,29.0,244,3.97,2,13,12,2022,Dec
2,ALGIERS,36.737232,3.086472,ALGERIA,1853,2022-12-14,20.4,7.8,25.6,250,2.93,2,14,12,2022,Dec
2,ALGIERS,36.737232,3.086472,ALGERIA,1854,2022-12-15,18.0,0.4,23.8,243,2.55,2,15,12,2022,Dec
2,ALGIERS,36.737232,3.086472,ALGERIA,1855,2022-12-16,14.6,0.0,22.4,243,2.16,2,16,12,2022,Dec
2,ALGIERS,36.737232,3.086472,ALGERIA,1856,2022-12-17,14.0,3.1,15.6,253,1.55,2,17,12,2022,Dec
2,ALGIERS,36.737232,3.086472,ALGERIA,1857,2022-12-18,13.2,0.0,10.0,95,1.41,2,18,12,2022,Dec
2,ALGIERS,36.737232,3.086472,ALGERIA,1858,2022-12-19,14.1,0.0,10.6,157,1.76,2,19,12,2022,Dec
2,ALGIERS,36.737232,3.086472,ALGERIA,1859,2022-12-20,13.9,0.0,10.1,212,1.77,2,20,12,2022,Dec
2,ALGIERS,36.737232,3.086472,ALGERIA,1860,2022-12-21,14.4,0.9,23.8,261,1.9,2,21,12,2022,Dec
2,ALGIERS,36.737232,3.086472,ALGERIA,1861,2022-12-22,14.3,0.0,20.0,254,1.6,2,22,12,2022,Dec
2,ALGIERS,36.737232,3.086472,ALGERIA,1862,2022-12-23,14.4,0.0,13.1,251,1.78,2,23,12,2022,Dec
2,ALGIERS,36.737232,3.086472,ALGERIA,1863,2022-12-24,15.6,0.0,11.0,260,1.84,2,24,12,2022,Dec
2,ALGIERS,36.737232,3.086472,ALGERIA,1864,2022-12-25,15.2,0.0,12.7,227,2.03,2,25,12,2022,Dec
2,ALGIERS,36.737232,3.086472,ALGERIA,1865,2022-12-26,16.1,0.0,12.7,237,2.29,2,26,12,2022,Dec
2,ALGIERS,36.737232,3.086472,ALGERIA,1866,2022-12-27,14.1,0.0,7.2,338,1.61,2,27,12,2022,Dec
2,ALGIERS,36.737232,3.086472,ALGERIA,1867,2022-12-28,14.3,0.0,8.9,304,1.75,2,28,12,2022,Dec
2,ALGIERS,36.737232,3.086472,ALGERIA,1868,2022-12-29,12.5,0.0,17.3,257,1.69,2,29,12,2022,Dec
2,ALGIERS,36.737232,3.086472,ALGERIA,1869,2022-12-30,13.4,0.0,14.8,246,2.06,2,30,12,2022,Dec
2,ALGIERS,36.737232,3.086472,ALGERIA,1870,2022-12-31,13.8,0.0,12.1,194,2.09,2,31,12,2022,Dec
2,ALGIERS,36.737232,3.086472,ALGERIA,1871,2023-01-01,14.8,0.0,11.1,221,2.37,2,1,1,2023,Jan
2,ALGIERS,36.737232,3.086472,ALGERIA,1872,2023-01-02,14.1,0.0,11.8,255,2.09,2,2,1,2023,Jan
2,ALGIERS,36.737232,3.086472,ALGERIA,1873,2023-01-03,12.3,0.0,9.6,273,1.58,2,3,1,2023,Jan
2,ALGIERS,36.737232,3.086472,ALGERIA,1874,2023-01-04,11.9,0.8,11.6,313,1.29,2,4,1,2023,Jan
2,ALGIERS,36.737232,3.086472,ALGERIA,1875,2023-01-05,11.2,0.2,10.5,63,1.29,2,5,1,2023,Jan
2,ALGIERS,36.737232,3.086472,ALGERIA,1876,2023-01-06,10.8,0.0,10.9,282,1.54,2,6,1,2023,Jan
2,ALGIERS,36.737232,3.086472,ALGERIA,1877,2023-01-07,10.1,0.0,10.7,258,1.67,2,7,1,2023,Jan
2,ALGIERS,36.737232,3.086472,ALGERIA,1878,2023-01-08,13.4,0.0,23.3,241,2.97,2,8,1,2023,Jan
2,ALGIERS,36.737232,3.086472,ALGERIA,1879,2023-01-09,17.7,3.7,29.9,262,3.09,2,9,1,2023,Jan
2,ALGIERS,36.737232,3.086472,ALGERIA,1880,2023-01-10,14.6,1.9,14.7,267,1.6,2,10,1,2023,Jan
2,ALGIERS,36.737232,3.086472,ALGERIA,1881,2023-01-11,13.5,0.3,15.8,259,1.71,2,11,1,2023,Jan
2,ALGIERS,36.737232,3.086472,ALGERIA,1882,2023-01-12,13.5,2.3,14.8,45,1.41,2,12,1,2023,Jan
2,ALGIERS,36.737232,3.086472,ALGERIA,1883,2023-01-13,12.1,0.2,14.1,268,1.35,2,13,1,2023,Jan
2,ALGIERS,36.737232,3.086472,ALGERIA,1884,2023-01-14,12.1,0.0,9.5,246,1.4,2,14,1,2023,Jan
2,ALGIERS,36.737232,3.086472,ALGERIA,1885,2023-01-15,11.5,0.0,20.5,256,2.03,2,15,1,2023,Jan
2,ALGIERS,36.737232,3.086472,ALGERIA,1886,2023-01-16,14.1,0.8,34.6,251,2.46,2,16,1,2023,Jan
2,ALGIERS,36.737232,3.086472,ALGERIA,1887,2023-01-17,15.7,1.4,44.9,244,3.79,2,17,1,2023,Jan
2,ALGIERS,36.737232,3.086472,ALGERIA,1888,2023-01-18,9.5,18.6,36.6,261,1.63,2,18,1,2023,Jan
2,ALGIERS,36.737232,3.086472,ALGERIA,1889,2023-01-19,8.6,12.2,30.1,251,2.14,2,19,1,2023,Jan
2,ALGIERS,36.737232,3.086472,ALGERIA,1890,2023-01-20,10.8,3.2,27.9,253,1.63,2,20,1,2023,Jan
2,ALGIERS,36.737232,3.086472,ALGERIA,1891,2023-01-21,8.3,4.3,17.3,305,1.1,2,21,1,2023,Jan
2,ALGIERS,36.737232,3.086472,ALGERIA,1892,2023-01-22,5.6,8.4,13.6,252,0.76,2,22,1,2023,Jan
2,ALGIERS,36.737232,3.086472,ALGERIA,1893,2023-01-23,5.5,6.4,15.1,237,1.2,2,23,1,2023,Jan
2,ALGIERS,36.737232,3.086472,ALGERIA,1894,2023-01-24,6.3,2.5,11.8,252,1.17,2,24,1,2023,Jan
2,ALGIERS,36.737232,3.086472,ALGERIA,1895,2023-01-25,7.9,10.4,16.9,277,0.88,2,25,1,2023,Jan
2,ALGIERS,36.737232,3.086472,ALGERIA,1896,2023-01-26,7.6,8.4,16.9,272,0.94,2,26,1,2023,Jan
2,ALGIERS,36.737232,3.086472,ALGERIA,1897,2023-01-27,6.9,5.0,18.9,253,1.04,2,27,1,2023,Jan
2,ALGIERS,36.737232,3.086472,ALGERIA,1898,2023-01-28,7.1,10.7,10.2,256,1.03,2,28,1,2023,Jan
2,ALGIERS,36.737232,3.086472,ALGERIA,1899,2023-01-29,6.9,6.1,13.3,261,0.79,2,29,1,2023,Jan
2,ALGIERS,36.737232,3.086472,ALGERIA,1900,2023-01-30,7.8,0.8,12.4,254,1.3,2,30,1,2023,Jan
2,ALGIERS,36.737232,3.086472,ALGERIA,1901,2023-01-31,8.0,0.0,9.3,251,1.78,2,31,1,2023,Jan
2,ALGIERS,36.737232,3.086472,ALGERIA,1902,2023-02-01,8.0,0.0,13.8,109,1.77,2,1,2,2023,Feb
2,ALGIERS,36.737232,3.086472,ALGERIA,1903,2023-02-02,8.8,0.0,15.7,56,1.73,2,2,2,2023,Feb
2,ALGIERS,36.737232,3.086472,ALGERIA,1904,2023-02-03,10.3,3.7,7.4,12,0.92,2,3,2,2023,Feb
2,ALGIERS,36.737232,3.086472,ALGERIA,1905,2023-02-04,10.4,0.2,14.5,262,1.77,2,4,2,2023,Feb
2,ALGIERS,36.737232,3.086472,ALGERIA,1906,2023-02-05,10.5,0.4,13.3,292,1.73,2,5,2,2023,Feb
2,ALGIERS,36.737232,3.086472,ALGERIA,1907,2023-02-06,10.8,5.2,19.8,72,1.09,2,6,2,2023,Feb
2,ALGIERS,36.737232,3.086472,ALGERIA,1908,2023-02-07,10.4,0.0,14.1,45,1.76,2,7,2,2023,Feb
2,ALGIERS,36.737232,3.086472,ALGERIA,1909,2023-02-08,10.1,2.4,11.6,46,1.55,2,8,2,2023,Feb
2,ALGIERS,36.737232,3.086472,ALGERIA,1910,2023-02-09,9.2,10.6,28.7,43,1.24,2,9,2,2023,Feb
2,ALGIERS,36.737232,3.086472,ALGERIA,1911,2023-02-10,8.4,2.3,16.2,65,1.56,2,10,2,2023,Feb
2,ALGIERS,36.737232,3.086472,ALGERIA,1912,2023-02-11,8.0,0.0,21.7,81,2.02,2,11,2,2023,Feb
2,ALGIERS,36.737232,3.086472,ALGERIA,1913,2023-02-12,9.6,0.0,14.5,63,1.99,2,12,2,2023,Feb
2,ALGIERS,36.737232,3.086472,ALGERIA,1914,2023-02-13,9.4,0.0,17.7,65,2.14,2,13,2,2023,Feb
2,ALGIERS,36.737232,3.086472,ALGERIA,1915,2023-02-14,10.5,0.0,16.1,71,2.39,2,14,2,2023,Feb
2,ALGIERS,36.737232,3.086472,ALGERIA,1916,2023-02-15,11.5,0.0,11.3,86,1.89,2,15,2,2023,Feb
2,ALGIERS,36.737232,3.086472,ALGERIA,1917,2023-02-16,11.4,0.0,13.4,91,2.47,2,16,2,2023,Feb
2,ALGIERS,36.737232,3.086472,ALGERIA,1918,2023-02-17,11.6,0.0,18.3,45,1.95,2,17,2,2023,Feb
2,ALGIERS,36.737232,3.086472,ALGERIA,1919,2023-02-18,12.0,0.0,13.6,47,2.19,2,18,2,2023,Feb
2,ALGIERS,36.737232,3.086472,ALGERIA,1920,2023-02-19,12.4,0.0,9.4,10,2.51,2,19,2,2023,Feb
2,ALGIERS,36.737232,3.086472,ALGERIA,1921,2023-02-20,13.0,0.0,9.7,29,2.53,2,20,2,2023,Feb
2,ALGIERS,36.737232,3.086472,ALGERIA,1922,2023-02-21,15.1,0.0,11.7,271,3.17,2,21,2,2023,Feb
2,ALGIERS,36.737232,3.086472,ALGERIA,1923,2023-02-22,13.2,0.0,16.5,277,2.35,2,22,2,2023,Feb
2,ALGIERS,36.737232,3.086472,ALGERIA,1924,2023-02-23,12.9,0.0,10.5,33,2.31,2,23,2,2023,Feb
2,ALGIERS,36.737232,3.086472,ALGERIA,1925,2023-02-24,13.4,3.6,18.1,32,1.71,2,24,2,2023,Feb
2,ALGIERS,36.737232,3.086472,ALGERIA,1926,2023-02-25,11.2,8.7,32.6,267,1.99,2,25,2,2023,Feb
2,ALGIERS,36.737232,3.086472,ALGERIA,1927,2023-02-26,9.1,0.6,28.0,245,1.95,2,26,2,2023,Feb
2,ALGIERS,36.737232,3.086472,ALGERIA,1928,2023-02-27,8.9,0.5,31.0,260,1.9,2,27,2,2023,Feb
2,ALGIERS,36.737232,3.086472,ALGERIA,1929,2023-02-28,7.8,5.2,34.2,262,2.06,2,28,2,2023,Feb
2,ALGIERS,36.737232,3.086472,ALGERIA,1930,2023-03-01,8.5,13.6,13.3,252,1.76,2,1,3,2023,Mar
2,ALGIERS,36.737232,3.086472,ALGERIA,1931,2023-03-02,8.5,12.1,36.0,263,2.17,2,2,3,2023,Mar
2,ALGIERS,36.737232,3.086472,ALGERIA,1932,2023-03-03,9.4,3.3,23.8,267,2.15,2,3,3,2023,Mar
2,ALGIERS,36.737232,3.086472,ALGERIA,1933,2023-03-04,9.2,1.0,9.2,276,2.18,2,4,3,2023,Mar
2,ALGIERS,36.737232,3.086472,ALGERIA,1934,2023-03-05,9.7,0.0,8.9,98,2.71,2,5,3,2023,Mar
2,ALGIERS,36.737232,3.086472,ALGERIA,1935,2023-03-06,12.1,0.4,28.4,260,2.27,2,6,3,2023,Mar
2,ALGIERS,36.737232,3.086472,ALGERIA,1936,2023-03-07,13.9,0.1,25.6,252,2.18,2,7,3,2023,Mar
2,ALGIERS,36.737232,3.086472,ALGERIA,1937,2023-03-08,15.9,0.0,16.4,256,3.07,2,8,3,2023,Mar
2,ALGIERS,36.737232,3.086472,ALGERIA,1938,2023-03-09,16.8,0.0,23.6,263,3.4,2,9,3,2023,Mar
2,ALGIERS,36.737232,3.086472,ALGERIA,1939,2023-03-10,16.4,0.0,30.3,265,3.31,2,10,3,2023,Mar
2,ALGIERS,36.737232,3.086472,ALGERIA,1940,2023-03-11,16.4,0.0,24.1,264,3.91,2,11,3,2023,Mar
2,ALGIERS,36.737232,3.086472,ALGERIA,1941,2023-03-12,16.6,0.0,16.6,270,3.42,2,12,3,2023,Mar
2,ALGIERS,36.737232,3.086472,ALGERIA,1942,2023-03-13,17.5,0.0,18.8,315,3.46,2,13,3,2023,Mar
2,ALGIERS,36.737232,3.086472,ALGERIA,1943,2023-03-14,15.5,0.0,22.5,275,3.49,2,14,3,2023,Mar
2,ALGIERS,36.737232,3.086472,ALGERIA,1944,2023-03-15,12.9,0.0,11.3,3,3.35,2,15,3,2023,Mar
2,ALGIERS,36.737232,3.086472,ALGERIA,1945,2023-03-16,13.7,0.0,19.6,46,3.24,2,16,3,2023,Mar
2,ALGIERS,36.737232,3.086472,ALGERIA,1946,2023-03-17,15.5,0.0,22.9,274,3.19,2,17,3,2023,Mar
2,ALGIERS,36.737232,3.086472,ALGERIA,1947,2023-03-18,13.0,7.1,11.2,225,0.89,2,18,3,2023,Mar
2,ALGIERS,36.737232,3.086472,ALGERIA,1948,2023-03-19,13.7,2.1,9.5,14,1.43,2,19,3,2023,Mar
2,ALGIERS,36.737232,3.086472,ALGERIA,1949,2023-03-20,13.0,2.2,18.2,44,2.28,2,20,3,2023,Mar
2,ALGIERS,36.737232,3.086472,ALGERIA,1950,2023-03-21,12.0,0.0,14.8,51,2.73,2,21,3,2023,Mar
2,ALGIERS,36.737232,3.086472,ALGERIA,1951,2023-03-22,12.2,0.0,11.7,52,3.19,2,22,3,2023,Mar
2,ALGIERS,36.737232,3.086472,ALGERIA,1952,2023-03-23,15.4,0.0,11.5,34,3.65,2,23,3,2023,Mar
2,ALGIERS,36.737232,3.086472,ALGERIA,1953,2023-03-24,15.8,0.0,14.8,266,4.0,2,24,3,2023,Mar
2,ALGIERS,36.737232,3.086472,ALGERIA,1954,2023-03-25,16.1,0.0,9.3,318,3.72,2,25,3,2023,Mar
2,ALGIERS,36.737232,3.086472,ALGERIA,1955,2023-03-26,16.5,0.0,17.5,264,3.97,2,26,3,2023,Mar
2,ALGIERS,36.737232,3.086472,ALGERIA,1956,2023-03-27,15.2,0.0,14.5,342,3.44,2,27,3,2023,Mar
2,ALGIERS,36.737232,3.086472,ALGERIA,1957,2023-03-28,13.3,0.0,23.7,59,3.25,2,28,3,2023,Mar
2,ALGIERS,36.737232,3.086472,ALGERIA,1958,2023-03-29,14.8,0.0,10.4,32,3.6,2,29,3,2023,Mar
2,ALGIERS,36.737232,3.086472,ALGERIA,1959,2023-03-30,16.0,0.0,14.7,267,3.74,2,30,3,2023,Mar
2,ALGIERS,36.737232,3.086472,ALGERIA,1960,2023-03-31,17.9,0.0,19.3,267,4.75,2,31,3,2023,Mar
2,ALGIERS,36.737232,3.086472,ALGERIA,1961,2023-04-01,17.4,0.0,25.5,276,4.08,2,1,4,2023,Apr
2,ALGIERS,36.737232,3.086472,ALGERIA,1962,2023-04-02,14.1,7.2,25.0,306,3.47,2,2,4,2023,Apr
2,ALGIERS,36.737232,3.086472,ALGERIA,1963,2023-04-03,12.6,0.2,12.5,28,3.29,2,3,4,2023,Apr
2,ALGIERS,36.737232,3.086472,ALGERIA,1964,2023-04-04,12.5,0.0,19.0,63,3.28,2,4,4,2023,Apr
2,ALGIERS,36.737232,3.086472,ALGERIA,1965,2023-04-05,12.7,0.0,24.8,73,4.03,2,5,4,2023,Apr
2,ALGIERS,36.737232,3.086472,ALGERIA,1966,2023-04-06,12.2,0.0,29.4,63,4.06,2,6,4,2023,Apr
2,ALGIERS,36.737232,3.086472,ALGERIA,1967,2023-04-07,13.0,0.0,23.3,59,3.67,2,7,4,2023,Apr
2,ALGIERS,36.737232,3.086472,ALGERIA,1968,2023-04-08,14.5,0.0,10.2,16,4.08,2,8,4,2023,Apr
2,ALGIERS,36.737232,3.086472,ALGERIA,1969,2023-04-09,14.4,0.0,14.3,40,3.74,2,9,4,2023,Apr
2,ALGIERS,36.737232,3.086472,ALGERIA,1970,2023-04-10,15.4,0.0,13.0,17,4.05,2,10,4,2023,Apr
2,ALGIERS,36.737232,3.086472,ALGERIA,1971,2023-04-11,16.9,0.0,12.6,23,4.29,2,11,4,2023,Apr
2,ALGIERS,36.737232,3.086472,ALGERIA,1972,2023-04-12,18.7,0.0,22.6,272,5.31,2,12,4,2023,Apr
2,ALGIERS,36.737232,3.086472,ALGERIA,1973,2023-04-13,16.1,1.6,25.2,304,3.47,2,13,4,2023,Apr
2,ALGIERS,36.737232,3.086472,ALGERIA,1974,2023-04-14,15.6,0.0,20.3,266,4.2,2,14,4,2023,Apr
2,ALGIERS,36.737232,3.086472,ALGERIA,1975,2023-04-15,16.7,0.0,14.8,295,4.59,2,15,4,2023,Apr
2,ALGIERS,36.737232,3.086472,ALGERIA,1976,2023-04-16,14.9,0.0,21.4,62,4.01,2,16,4,2023,Apr
2,ALGIERS,36.737232,3.086472,ALGERIA,1977,2023-04-17,14.3,0.0,24.6,72,4.41,2,17,4,2023,Apr
2,ALGIERS,36.737232,3.086472,ALGERIA,1978,2023-04-18,14.7,0.0,22.3,59,3.93,2,18,4,2023,Apr
2,ALGIERS,36.737232,3.086472,ALGERIA,1979,2023-04-19,15.6,0.3,25.2,57,2.88,2,19,4,2023,Apr
2,ALGIERS,36.737232,3.086472,ALGERIA,1980,2023-04-20,15.9,0.4,16.3,46,3.26,2,20,4,2023,Apr
2,ALGIERS,36.737232,3.086472,ALGERIA,1981,2023-04-21,14.9,0.0,19.4,44,3.75,2,21,4,2023,Apr
2,ALGIERS,36.737232,3.086472,ALGERIA,1982,2023-04-22,16.9,0.0,20.1,272,4.05,2,22,4,2023,Apr
2,ALGIERS,36.737232,3.086472,ALGERIA,1983,2023-04-23,17.6,0.0,12.9,340,4.46,2,23,4,2023,Apr
2,ALGIERS,36.737232,3.086472,ALGERIA,1984,2023-04-24,18.1,0.0,15.5,17,4.47,2,24,4,2023,Apr
2,ALGIERS,36.737232,3.086472,ALGERIA,1985,2023-04-25,19.7,0.0,12.6,349,4.82,2,25,4,2023,Apr
2,ALGIERS,36.737232,3.086472,ALGERIA,1986,2023-04-26,19.6,0.0,13.9,27,4.83,2,26,4,2023,Apr
2,ALGIERS,36.737232,3.086472,ALGERIA,1987,2023-04-27,19.4,0.0,16.8,30,5.01,2,27,4,2023,Apr
2,ALGIERS,36.737232,3.086472,ALGERIA,1988,2023-04-28,22.0,0.0,16.6,22,5.65,2,28,4,2023,Apr
2,ALGIERS,36.737232,3.086472,ALGERIA,1989,2023-04-29,23.0,0.0,18.8,268,4.49,2,29,4,2023,Apr
2,ALGIERS,36.737232,3.086472,ALGERIA,1990,2023-04-30,19.8,0.0,20.2,333,4.38,2,30,4,2023,Apr
2,ALGIERS,36.737232,3.086472,ALGERIA,1991,2023-05-01,18.6,0.0,20.1,55,4.19,2,1,5,2023,May
2,ALGIERS,36.737232,3.086472,ALGERIA,1992,2023-05-02,17.9,0.0,14.0,34,4.78,2,2,5,2023,May
2,ALGIERS,36.737232,3.086472,ALGERIA,1993,2023-05-03,17.4,0.0,24.9,55,4.56,2,3,5,2023,May
2,ALGIERS,36.737232,3.086472,ALGERIA,1994,2023-05-04,18.8,0.0,14.0,3,4.72,2,4,5,2023,May
2,ALGIERS,36.737232,3.086472,ALGERIA,1995,2023-05-05,18.3,0.0,16.3,36,4.38,2,5,5,2023,May
2,ALGIERS,36.737232,3.086472,ALGERIA,1996,2023-05-06,20.5,0.0,21.2,297,4.97,2,6,5,2023,May
2,ALGIERS,36.737232,3.086472,ALGERIA,1997,2023-05-07,18.6,1.3,24.4,285,2.22,2,7,5,2023,May
2,ALGIERS,36.737232,3.086472,ALGERIA,1998,2023-05-08,18.3,0.0,14.5,357,4.33,2,8,5,2023,May
2,ALGIERS,36.737232,3.086472,ALGERIA,1999,2023-05-09,18.6,0.0,14.7,27,4.76,2,9,5,2023,May
2,ALGIERS,36.737232,3.086472,ALGERIA,2000,2023-05-10,18.9,0.0,24.3,50,4.25,2,10,5,2023,May
2,ALGIERS,36.737232,3.086472,ALGERIA,2001,2023-05-11,18.2,4.0,25.3,55,3.6,2,11,5,2023,May
2,ALGIERS,36.737232,3.086472,ALGERIA,2002,2023-05-12,18.2,0.0,19.8,51,4.1,2,12,5,2023,May
2,ALGIERS,36.737232,3.086472,ALGERIA,2003,2023-05-13,15.8,18.4,15.3,38,1.32,2,13,5,2023,May
2,ALGIERS,36.737232,3.086472,ALGERIA,2004,2023-05-14,15.0,9.0,12.3,299,3.2,2,14,5,2023,May
2,ALGIERS,36.737232,3.086472,ALGERIA,2005,2023-05-15,16.3,7.5,18.2,275,3.67,2,15,5,2023,May
2,ALGIERS,36.737232,3.086472,ALGERIA,2006,2023-05-16,16.8,1.2,19.9,286,4.29,2,16,5,2023,May
2,ALGIERS,36.737232,3.086472,ALGERIA,2007,2023-05-17,16.2,2.2,30.0,62,3.17,2,17,5,2023,May
2,ALGIERS,36.737232,3.086472,ALGERIA,2008,2023-05-18,16.5,1.1,21.6,45,3.71,2,18,5,2023,May
2,ALGIERS,36.737232,3.086472,ALGERIA,2009,2023-05-19,15.8,5.2,18.3,9,2.64,2,19,5,2023,May
2,ALGIERS,36.737232,3.086472,ALGERIA,2010,2023-05-20,15.1,6.6,20.1,296,2.81,2,20,5,2023,May
2,ALGIERS,36.737232,3.086472,ALGERIA,2011,2023-05-21,16.1,0.0,22.1,60,4.58,2,21,5,2023,May
2,ALGIERS,36.737232,3.086472,ALGERIA,2012,2023-05-22,17.9,0.5,26.8,55,3.67,2,22,5,2023,May
2,ALGIERS,36.737232,3.086472,ALGERIA,2013,2023-05-23,18.4,8.6,17.8,347,2.48,2,23,5,2023,May
2,ALGIERS,36.737232,3.086472,ALGERIA,2014,2023-05-24,17.7,5.6,22.2,279,3.46,2,24,5,2023,May
2,ALGIERS,36.737232,3.086472,ALGERIA,2015,2023-05-25,17.0,9.2,18.4,285,2.54,2,25,5,2023,May
2,ALGIERS,36.737232,3.086472,ALGERIA,2016,2023-05-26,18.3,0.0,20.1,53,4.26,2,26,5,2023,May
2,ALGIERS,36.737232,3.086472,ALGERIA,2017,2023-05-27,21.5,0.7,13.5,42,3.72,2,27,5,2023,May
2,ALGIERS,36.737232,3.086472,ALGERIA,2018,2023-05-28,18.7,14.2,11.7,18,2.31,2,28,5,2023,May
2,ALGIERS,36.737232,3.086472,ALGERIA,2019,2023-05-29,18.0,2.1,19.3,283,3.58,2,29,5,2023,May
2,ALGIERS,36.737232,3.086472,ALGERIA,2020,2023-05-30,17.3,3.1,14.5,273,2.86,2,30,5,2023,May
2,ALGIERS,36.737232,3.086472,ALGERIA,2021,2023-05-31,18.1,8.5,13.3,275,3.51,2,31,5,2023,May
2,ALGIERS,36.737232,3.086472,ALGERIA,2022,2023-06-01,18.3,0.0,15.5,52,4.51,2,1,6,2023,Jun
2,ALGIERS,36.737232,3.086472,ALGERIA,2023,2023-06-02,19.4,0.0,18.3,42,3.29,2,2,6,2023,Jun
2,ALGIERS,36.737232,3.086472,ALGERIA,2024,2023-06-03,17.5,36.2,15.6,106,1.48,2,3,6,2023,Jun
2,ALGIERS,36.737232,3.086472,ALGERIA,2025,2023-06-04,19.0,0.0,17.1,33,4.32,2,4,6,2023,Jun
2,ALGIERS,36.737232,3.086472,ALGERIA,2026,2023-06-05,19.2,0.1,15.5,49,4.1,2,5,6,2023,Jun
2,ALGIERS,36.737232,3.086472,ALGERIA,2027,2023-06-06,19.1,0.0,20.4,55,4.3,2,6,6,2023,Jun
2,ALGIERS,36.737232,3.086472,ALGERIA,2028,2023-06-07,20.1,0.0,20.6,43,2.0,2,7,6,2023,Jun
2,ALGIERS,36.737232,3.086472,ALGERIA,2029,2023-06-08,21.5,0.0,20.4,41,4.45,2,8,6,2023,Jun
2,ALGIERS,36.737232,3.086472,ALGERIA,2030,2023-06-09,21.5,5.5,23.4,275,3.7,2,9,6,2023,Jun
2,ALGIERS,36.737232,3.086472,ALGERIA,2031,2023-06-10,21.6,0.0,16.3,296,5.25,2,10,6,2023,Jun
2,ALGIERS,36.737232,3.086472,ALGERIA,2032,2023-06-11,21.5,0.0,19.4,322,4.84,2,11,6,2023,Jun
2,ALGIERS,36.737232,3.086472,ALGERIA,2033,2023-06-12,21.8,2.3,15.8,36,4.8,2,12,6,2023,Jun
2,ALGIERS,36.737232,3.086472,ALGERIA,2034,2023-06-13,22.5,1.4,21.5,275,5.03,2,13,6,2023,Jun
2,ALGIERS,36.737232,3.086472,ALGERIA,2035,2023-06-14,21.4,1.4,23.4,278,4.43,2,14,6,2023,Jun
2,ALGIERS,36.737232,3.086472,ALGERIA,2036,2023-06-15,21.6,0.0,13.4,19,5.12,2,15,6,2023,Jun
